uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type
106940221|106940221|106940221_000001|Bautismos S/N 22 jun–17 nov 1960 - DGS(106940221)|Bautismos S/N 22 jun–17 nov 1960 - DGS(106940221)|ES|Español|1960/1960|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú; San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú; Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940222|106940222|106940222_000001|Bautismos S/N 3 dic 1959–17 abr 1960 - DGS(106940222)|Bautismos S/N 3 dic 1959–17 abr 1960 - DGS(106940222)|ES|Español|1960/1960|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú; San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú; Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940223|106940223|106940223_000001|Bautismos S/N 1 ene–5 may 1963 - DGS(106940223)|Bautismos S/N 1 ene–5 may 1963 - DGS(106940223)|ES|Español|1963/1963|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940224|106940224|106940224_000001|Bautismos S/N 25 nov 1959–22 jun 1960 - DGS(106940224)|Bautismos S/N 25 nov 1959–22 jun 1960 - DGS(106940224)|ES|Español|1960/1960|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú; San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú; Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940225|106940225|106940225_000001|Bautismos S/N aprox. jun 1955–22 jun 1962 - DGS(106940225)|Bautismos S/N aprox. jun 1955–22 jun 1962 - DGS(106940225)|ES|Español|1962/1962|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940226|106940226|106940226_000001|Bautismos S/N 18 ago–16 sep 1962 - DGS(106940226)|Bautismos S/N 18 ago–16 sep 1962 - DGS(106940226)|ES|Español|1962/1962|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940227|106940227|106940227_000001|Bautismos S/N 8 sep–4 dic 1961 - DGS(106940227)|Bautismos S/N 8 sep–4 dic 1961 - DGS(106940227)|ES|Español|1961/1961|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú; Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú; Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940228|106940228|106940228_000001|Bautismos S/N 11 nov–8 dic 1962 - DGS(106940228)|Bautismos S/N 11 nov–8 dic 1962 - DGS(106940228)|ES|Español|1962/1962|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940229|106940229|106940229_000001|Bautismos S/N 30 sep–11 nov 1962 - DGS(106940229)|Bautismos S/N 30 sep–11 nov 1962 - DGS(106940229)|ES|Español|1962/1962|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940230|106940230|106940230_000001|Bautismos S/N 8 dic 1962–6 ene 1963 - DGS(106940230)|Bautismos S/N 8 dic 1962–6 ene 1963 - DGS(106940230)|ES|Español|1963/1963|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940231|106940231|106940231_000001|Bautismos S/N 4 dic 1961–18 ago 1962 - DGS(106940231)|Bautismos S/N 4 dic 1961–18 ago 1962 - DGS(106940231)|ES|Español|1962/1962|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú; Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940232|106940232|106940232_000001|Bautismos S/N 16 sep–25 dic 1962 - DGS(106940232)|Bautismos S/N 16 sep–25 dic 1962 - DGS(106940232)|ES|Español|1962/1962|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú; Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940233|106940233|106940233_000001|Bautismos S/N 2 abr–8 sep 1961 - DGS(106940233)|Bautismos S/N 2 abr–8 sep 1961 - DGS(106940233)|ES|Español|1961/1961|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú; Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú; San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Bautizo||Bautizo
106940234|106940234|106940234_000001|Bautismos S/N 16–26 ago 1962 - DGS(106940234)|Bautismos S/N 16–26 ago 1962 - DGS(106940234)|ES|Español|1962/1962|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940235|106940235|106940235_000001|Bautismos S/N 17 nov 1960–2 abr 1961 - DGS(106940235)|Bautismos S/N 17 nov 1960–2 abr 1961 - DGS(106940235)|ES|Español|1961/1961|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú; Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú; Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940236|106940236|106940236_000001|Bautismos S/N 16 jul–16 ago 1962 - DGS(106940236)|Bautismos S/N 16 jul–16 ago 1962 - DGS(106940236)|ES|Español|1962/1962|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940237|106940237|106940237_000001|Bautismos S/N 26 ago–30 sep 1962 - DGS(106940237)|Bautismos S/N 26 ago–30 sep 1962 - DGS(106940237)|ES|Español|1962/1962|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940238|106940238|106940238_000001|Bautismos S/N 5–19 may 1963 - DGS(106940238)|Bautismos S/N 5–19 may 1963 - DGS(106940238)|ES|Español|1963/1963|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940239|106940239|106940239_000001|Bautismos S/N 6 ene–11 may 1963 - DGS(106940239)|Bautismos S/N 6 ene–11 may 1963 - DGS(106940239)|ES|Español|1963/1963|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940240|106940240|106940240_000001|Bautismos S/N 11 may–2 jul 1963 - DGS(106940240)|Bautismos S/N 11 may–2 jul 1963 - DGS(106940240)|ES|Español|1963/1963|San Juan Bautista, Coporaque, Coporaque, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940241|106940241|106940241_000001|Bautismos S/N 6–19 ene 1963 - DGS(106940241)|Bautismos S/N 6–19 ene 1963 - DGS(106940241)|ES|Español|1963/1963|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940242|106940242|106940242_000001|Bautismos S/N 19 ene–18 mar 1963 - DGS(106940242)|Bautismos S/N 19 ene–18 mar 1963 - DGS(106940242)|ES|Español|1963/1963|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940243|106940243|106940243_000001|Bautismos S/N 24 mar–5 may 1963 - DGS(106940243)|Bautismos S/N 24 mar–5 may 1963 - DGS(106940243)|ES|Español|1963/1963|Santa Ana, Yauri, Espinar, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940244|106940244|106940244_000001|Bautismos S/N 11 feb–2 jun 1968 - DGS(106940244)|Bautismos S/N 11 feb–2 jun 1968 - DGS(106940244)|ES|Español|1968/1968|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940245|106940245|106940245_000001|Bautismos S/N 17 dic 1967–21 ene 1968 - DGS(106940245)|Bautismos S/N 17 dic 1967–21 ene 1968 - DGS(106940245)|ES|Español|1968/1968|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940246|106940246|106940246_000001|Bautismos S/N 6 abr–25 jul 1969 - DGS(106940246)|Bautismos S/N 6 abr–25 jul 1969 - DGS(106940246)|ES|Español|1969/1969|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940247|106940247|106940247_000001|Bautismos S/N 21 ene–6 abr 1969 - DGS(106940247)|Bautismos S/N 21 ene–6 abr 1969 - DGS(106940247)|ES|Español|1969/1969|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940248|106940248|106940248_000001|Bautismos S/N 28 dic 1975–1 ago 1976 - DGS(106940248)|Bautismos S/N 28 dic 1975–1 ago 1976 - DGS(106940248)|ES|Español|1976/1976|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940249|106940249|106940249_000001|Bautismos S/N 14 ene–7 feb 1968 - DGS(106940249)|Bautismos S/N 14 ene–7 feb 1968 - DGS(106940249)|ES|Español|1968/1968|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940250|106940250|106940250_000001|Bautismos S/N 24 sep–17 dic 1967 - DGS(106940250)|Bautismos S/N 24 sep–17 dic 1967 - DGS(106940250)|ES|Español|1967/1967|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940251|106940251|106940251_000001|Bautismos S/N 2 jun–25 jul 1968 - DGS(106940251)|Bautismos S/N 2 jun–25 jul 1968 - DGS(106940251)|ES|Español|1968/1968|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940252|106940252|106940252_000001|Bautismos S/N 27 ago–22 sep 1967 - DGS(106940252)|Bautismos S/N 27 ago–22 sep 1967 - DGS(106940252)|ES|Español|1967/1967|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940253|106940253|106940253_000001|Bautismos S/N 24 mar–10 may 1970 - DGS(106940253)|Bautismos S/N 24 mar–10 may 1970 - DGS(106940253)|ES|Español|1970/1970|Inmaculada Concepción, Colquemarca, Colquemarca, Chumbivilcas, Cusco, Perú|Bautizo||Bautizo
106940254|106940254|106940254_000001|Bautismos S/N 25 jul–21 sep 1968 - DGS(106940254)|Bautismos S/N 25 jul–21 sep 1968 - DGS(106940254)|ES|Español|1968/1968|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940255|106940255|106940255_000001|Bautismos S/N 25 jul–27 ago 1967 - DGS(106940255)|Bautismos S/N 25 jul–27 ago 1967 - DGS(106940255)|ES|Español|1967/1967|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940256|106940256|106940256_000001|Bautismos S/N 22 ago–15 sep 1985 - DGS(106940256)|Bautismos S/N 22 ago–15 sep 1985 - DGS(106940256)|ES|Español|1985/1985|San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940257|106940257|106940257_000001|Bautismos S/N 22 abr–6 jul 1984 - DGS(106940257)|Bautismos S/N 22 abr–6 jul 1984 - DGS(106940257)|ES|Español|1984/1984|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú; Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940258|106940258|106940258_000001|Bautismos S/N 22 abr–18 oct 1973 - DGS(106940258)|Bautismos S/N 22 abr–18 oct 1973 - DGS(106940258)|ES|Español|1973/1973|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú; Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940259|106940259|106940259_000001|Bautismos S/N 17 oct 1983–5 may 1984 - DGS(106940259)|Bautismos S/N 17 oct 1983–5 may 1984 - DGS(106940259)|ES|Español|1984/1984|Nuestra Señora de la Asunción, Langui, Langui, Canas, Cusco, Perú; San Lucas, Layo, Layo, Canas, Cusco, Perú; San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940260|106940260|106940260_000001|Bautismos S/N 21 sep–15 dic 1968 - DGS(106940260)|Bautismos S/N 21 sep–15 dic 1968 - DGS(106940260)|ES|Español|1968/1968|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940261|106940261|106940261_000001|Bautismos S/N 22 dic 1968–21 ene 1969 - DGS(106940261)|Bautismos S/N 22 dic 1968–21 ene 1969 - DGS(106940261)|ES|Español|1969/1969|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940262|106940262|106940262_000001|Bautismos S/N 21 sep–18 dic 1966 - DGS(106940262)|Bautismos S/N 21 sep–18 dic 1966 - DGS(106940262)|ES|Español|1966/1966|Señor de la Exaltación, Quehue, Quehue, Canas, Cusco, Perú; Virgen de las Mercedes, Tungasuca, Túpac Amaru, Canas, Cusco, Perú; Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú; San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940263|106940263|106940263_000001|Bautismos S/N 28 jul–21 sep 1966 - DGS(106940263)|Bautismos S/N 28 jul–21 sep 1966 - DGS(106940263)|ES|Español|1966/1966|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú; San Hilario, Pampamarca, Pampamarca, Canas, Cusco, Perú; Señor de la Exaltación, Quehue, Quehue, Canas, Cusco, Perú; Virgen de las Mercedes, Tungasuca, Túpac Amaru, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940264|106940264|106940264_000001|Bautismos S/N 19 jun–25 jul 1967 - DGS(106940264)|Bautismos S/N 19 jun–25 jul 1967 - DGS(106940264)|ES|Español|1967/1967|Santiago Apóstol, Yanaoca, Yanaoca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940265|106940265|106940265_000001|Bautismos S/N 1–5 ago 1986 - DGS(106940265)|Bautismos S/N 1–5 ago 1986 - DGS(106940265)|ES|Español|1986/1986|San Sebastián, Livitaca, Livitaca, Chumbivilcas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940266|106940266|106940266_000001|Bautismos S/N 6 feb 1988–31 ago 1989 - DGS(106940266)|Bautismos S/N 6 feb 1988–31 ago 1989 - DGS(106940266)|ES|Español|1989/1989|Inmaculada Concepción, Checacupe, Checacupe, Canchis, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940267|106940267|106940267_000001|Bautismos S/N 13 feb 1992–16 ene 1994 - DGS(106940267)|Bautismos S/N 13 feb 1992–16 ene 1994 - DGS(106940267)|ES|Español|1994/1994|Santa Cruz, El Descanso, Kunturkanki, Canas, Cusco, Perú; San Andrés Apóstol, Checca, Checca, Canas, Cusco, Perú|Borrador de registros sacramentales||Borrador de registros sacramentales
106940268|106940268|106940268_000001|Bautismos 11 8 nov 1964–4 abr 1965 - DGS(106940268)|Bautismos 11 8 nov 1964–4 abr 1965 - DGS(106940268)|ES|Español|1965/1965|Santiago, Cusco, Cusco, Perú|Nacimiento|11|Nacimiento
