uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type
112719954|112719954|112719954_000001|Bautismos 1937 - DGS(112719954)|Bautismos 1937 - DGS(112719954)|ES|Español|1937/1937|Santa Rosa, Callao, Callao, Perú|Bautizo|33|Bautizo
112719956|112719956|112719956_000001|Bautismos 1939 - DGS(112719956)|Bautismos 1939 - DGS(112719956)|ES|Español|1939/1939|Santa Rosa, Callao, Callao, Perú|Bautizo|34|Bautizo
112719957|112719957|112719957_000001|Bautismos 1944 - DGS(112719957)|Bautismos 1944 - DGS(112719957)|ES|Español|1944/1944|Santa Rosa, Callao, Callao, Perú|Bautizo|37|Bautizo
112719958|112719958|112719958_000001|Bautismos 1946 - DGS(112719958)|Bautismos 1946 - DGS(112719958)|ES|Español|1946/1946|Santa Rosa, Callao, Callao, Perú|Bautizo|38|Bautizo
112719959|112719959|112719959_000001|Bautismos 1940 - DGS(112719959)|Bautismos 1940 - DGS(112719959)|ES|Español|1940/1940|Santa Rosa, Callao, Callao, Perú|Bautizo|35|Bautizo
112719961|112719961|112719961_000001|Bautismos 1928 - DGS(112719961)|Bautismos 1928 - DGS(112719961)|ES|Español|1928/1928|Santa Rosa, Callao, Callao, Perú|Bautizo|27|Bautizo
112719962|112719962|112719962_000001|Bautismos 1923 - DGS(112719962)|Bautismos 1923 - DGS(112719962)|ES|Español|1923/1923|Santa Rosa, Callao, Callao, Perú|Bautizo|24|Bautizo
112719963|112719963|112719963_000001|Bautismos 1943 - DGS(112719963)|Bautismos 1943 - DGS(112719963)|ES|Español|1943/1943|Santa Rosa, Callao, Callao, Perú|Bautizo|36|Bautizo
112719964|112719964|112719964_000001|Bautismos 1908 - DGS(112719964)|Bautismos 1908 - DGS(112719964)|ES|Español|1908/1908|Santa Rosa, Callao, Callao, Perú|Bautizo|16|Bautizo
112719966|112719966|112719966_000001|Bautismos 1881 - DGS(112719966)|Bautismos 1881 - DGS(112719966)|ES|Español|1881/1881|Santa Rosa, Callao, Callao, Perú|Bautizo|5|Bautizo
112719968|112719968|112719968_000001|Bautismos 1879 - DGS(112719968)|Bautismos 1879 - DGS(112719968)|ES|Español|1879/1879|Santa Rosa, Callao, Callao, Perú|Bautizo|4|Bautizo
112719969|112719969|112719969_000001|Bautismos 1901 - DGS(112719969)|Bautismos 1901 - DGS(112719969)|ES|Español|1901/1901|Santa Rosa, Callao, Callao, Perú|Bautizo|13|Bautizo
112719970|112719970|112719970_000001|Bautismos 1894 - DGS(112719970)|Bautismos 1894 - DGS(112719970)|ES|Español|1894/1894|Santa Rosa, Callao, Callao, Perú|Bautizo|10|Bautizo
112719974|112719974|112719974_000001|Bautismos 1957 - DGS(112719974)|Bautismos 1957 - DGS(112719974)|ES|Español|1957/1957|San José, Bellavista, Callao, Callao, Perú|Bautizo|18|Bautizo
112719976|112719976|112719976_000001|Bautismos 1971 - DGS(112719976)|Bautismos 1971 - DGS(112719976)|ES|Español|1971/1971|San José, Bellavista, Callao, Callao, Perú|Bautizo|37|Bautizo
112719977|112719977|112719977_000001|Bautismos 1891 - DGS(112719977)|Bautismos 1891 - DGS(112719977)|ES|Español|1891/1891|Santa Rosa, Callao, Callao, Perú|Bautizo|8|Bautizo
112719978|112719978|112719978_000001|Bautismos 1899 - DGS(112719978)|Bautismos 1899 - DGS(112719978)|ES|Español|1899/1899|Santa Rosa, Callao, Callao, Perú|Bautizo|12|Bautizo
112719979|112719979|112719979_000001|Bautismos 1957 - DGS(112719979)|Bautismos 1957 - DGS(112719979)|ES|Español|1957/1957|San José, Bellavista, Callao, Callao, Perú|Bautizo|17|Bautizo
112719980|112719980|112719980_000001|Bautismos 1956 - DGS(112719980)|Bautismos 1956 - DGS(112719980)|ES|Español|1956/1956|San José, Bellavista, Callao, Callao, Perú|Bautizo|16|Bautizo
112719981|112719981|112719981_000001|Bautismos 1954 - DGS(112719981)|Bautismos 1954 - DGS(112719981)|ES|Español|1954/1954|San José, Bellavista, Callao, Callao, Perú|Bautizo|15|Bautizo
112719982|112719982|112719982_000001|Bautismos 1970 - DGS(112719982)|Bautismos 1970 - DGS(112719982)|ES|Español|1970/1970|San José, Bellavista, Callao, Callao, Perú|Bautizo|36|Bautizo
112719984|112719984|112719984_000001|Bautismos 1953 - DGS(112719984)|Bautismos 1953 - DGS(112719984)|ES|Español|1953/1953|San José, Bellavista, Callao, Callao, Perú|Bautizo|14|Bautizo
112719985|112719985|112719985_000001|Bautismos 1969 - DGS(112719985)|Bautismos 1969 - DGS(112719985)|ES|Español|1969/1969|San José, Bellavista, Callao, Callao, Perú|Bautizo|35|Bautizo
112719988|112719988|112719988_000001|Bautismos 1969 - DGS(112719988)|Bautismos 1969 - DGS(112719988)|ES|Español|1969/1969|San José, Bellavista, Callao, Callao, Perú|Bautizo|34|Bautizo
112719989|112719989|112719989_000001|Bautismos 1945 - DGS(112719989)|Bautismos 1945 - DGS(112719989)|ES|Español|1945/1945|San José, Bellavista, Callao, Callao, Perú|Bautizo|8|Bautizo
112719990|112719990|112719990_000001|Bautismos 1947 - DGS(112719990)|Bautismos 1947 - DGS(112719990)|ES|Español|1947/1947|San José, Bellavista, Callao, Callao, Perú|Bautizo|9|Bautizo
112719991|112719991|112719991_000001|Bautismos 1949 - DGS(112719991)|Bautismos 1949 - DGS(112719991)|ES|Español|1949/1949|San José, Bellavista, Callao, Callao, Perú|Bautizo|10|Bautizo
112719993|112719993|112719993_000001|Bautismos 1959 - DGS(112719993)|Bautismos 1959 - DGS(112719993)|ES|Español|1959/1959|San José, Bellavista, Callao, Callao, Perú|Bautizo|19|Bautizo
112719994|112719994|112719994_000001|Bautismos 1959 - DGS(112719994)|Bautismos 1959 - DGS(112719994)|ES|Español|1959/1959|San José, Bellavista, Callao, Callao, Perú|Bautizo|20|Bautizo
112719996|112719996|112719996_000001|Bautismos 1938 - DGS(112719996)|Bautismos 1938 - DGS(112719996)|ES|Español|1938/1938|San José, Bellavista, Callao, Callao, Perú|Bautizo|2|Bautizo
112719997|112719997|112719997_000001|Bautismos 1961 - DGS(112719997)|Bautismos 1961 - DGS(112719997)|ES|Español|1961/1961|San José, Bellavista, Callao, Callao, Perú|Bautizo|21|Bautizo
112719998|112719998|112719998_000001|Bautismos 1932 - DGS(112719998)|Bautismos 1932 - DGS(112719998)|ES|Español|1932/1932|San José, Bellavista, Callao, Callao, Perú|Bautizo|1|Bautizo
112719999|112719999|112719999_000001|Bautismos 1940 - DGS(112719999)|Bautismos 1940 - DGS(112719999)|ES|Español|1940/1940|San José, Bellavista, Callao, Callao, Perú|Bautizo|3|Bautizo
112720004|112720004|112720004_000001|Bautismos 1943 - DGS(112720004)|Bautismos 1943 - DGS(112720004)|ES|Español|1943/1943|San José, Bellavista, Callao, Callao, Perú|Bautizo|6|Bautizo
112720012|112720012|112720012_000001|Bautismos 1963 - DGS(112720012)|Bautismos 1963 - DGS(112720012)|ES|Español|1963/1963|San José, Bellavista, Callao, Callao, Perú|Bautizo|25|Bautizo
112720014|112720014|112720014_000001|Bautismos 1941 - DGS(112720014)|Bautismos 1941 - DGS(112720014)|ES|Español|1941/1941|San José, Bellavista, Callao, Callao, Perú|Bautizo|4|Bautizo
112720019|112720019|112720019_000001|Bautismos 1943 - DGS(112720019)|Bautismos 1943 - DGS(112720019)|ES|Español|1943/1943|San José, Bellavista, Callao, Callao, Perú|Bautizo|7|Bautizo
112720025|112720025|112720025_000001|Matrimonios parroquiales 1942 - DGS(112720025)|Matrimonios parroquiales 1942 - DGS(112720025)|ES|Español|1942/1942|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio|1|Matrimonio
112720027|112720027|112720027_000001|Matrimonios parroquiales 1929 - DGS(112720027)|Matrimonios parroquiales 1929 - DGS(112720027)|ES|Español|1929/1929|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio|12|Matrimonio
112720035|112720035|112720035_000001|Matrimonios parroquiales 1948 - DGS(112720035)|Matrimonios parroquiales 1948 - DGS(112720035)|ES|Español|1948/1948|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio|1|Matrimonio
112720037|112720037|112720037_000001|Matrimonios parroquiales 1908 - DGS(112720037)|Matrimonios parroquiales 1908 - DGS(112720037)|ES|Español|1908/1908|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio|9|Matrimonio
112720052|112720052|112720052_000001|Índices de matrimonios parroquiales 1938 - DGS(112720052)|Índices de matrimonios parroquiales 1938 - DGS(112720052)|ES|Español|1938/1938|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio|1|Matrimonio
112720055|112720055|112720055_000001|Índices de matrimonios parroquiales 2018 - DGS(112720055)|Índices de matrimonios parroquiales 2018 - DGS(112720055)|ES|Español|2018/2018|Matriz Catedral Del Callao, Callao, Callao, Perú|Matrimonio|2|Matrimonio
112720061|112720061|112720061_000001|Índices de matrimonios parroquiales 1950 - DGS(112720061)|Índices de matrimonios parroquiales 1950 - DGS(112720061)|ES|Español|1950/1950|Santa Rosa, Callao, Callao, Perú|Matrimonio||Matrimonio
112720067|112720067|112720067_000001|Índices de matrimonios parroquiales 1970 - DGS(112720067)|Índices de matrimonios parroquiales 1970 - DGS(112720067)|ES|Español|1970/1970|Santa Rosa, Callao, Callao, Perú|Matrimonio||Matrimonio
112720069|112720069|112720069_000001|Informaciones matrimoniales 1963 - DGS(112720069)|Informaciones matrimoniales 1963 - DGS(112720069)|ES|Español|1963/1963|Santa Rosa, Callao, Callao, Perú|Matrimonio|1-15|Matrimonio
112720071|112720071|112720071_000001|Informaciones matrimoniales 1948 - DGS(112720071)|Informaciones matrimoniales 1948 - DGS(112720071)|ES|Español|1948/1948|Santa Rosa, Callao, Callao, Perú|Matrimonio|11|Matrimonio
112720073|112720073|112720073_000001|Expedientes para la rectificación de bautismos 2015 - DGS(112720073)|Expedientes para la rectificación de bautismos 2015 - DGS(112720073)|ES|Español|2015/2015|Diócesis del Callao, Perú|Bautizo||Bautizo
112720074|112720074|112720074_000001|Expedientes para la rectificación de bautismos 2015 - DGS(112720074)|Expedientes para la rectificación de bautismos 2015 - DGS(112720074)|ES|Español|2015/2015|Diócesis del Callao, Perú|Bautizo|2015III|Bautizo
112720075|112720075|112720075_000001|Informaciones matrimoniales 1944 - DGS(112720075)|Informaciones matrimoniales 1944 - DGS(112720075)|ES|Español|1944/1944|Santa Rosa, Callao, Callao, Perú|Matrimonio|9|Matrimonio
112720076|112720076|112720076_000001|Expedientes para la rectificación de bautismos 2015 - DGS(112720076)|Expedientes para la rectificación de bautismos 2015 - DGS(112720076)|ES|Español|2015/2015|Diócesis del Callao, Perú|Bautizo|2015II|Bautizo
112720081|112720081|112720081_000001|Expedientes para la inscripción tardía de bautismos 2015 - DGS(112720081)|Expedientes para la inscripción tardía de bautismos 2015 - DGS(112720081)|ES|Español|2015/2015|Diócesis del Callao, Perú|Bautizo||Bautizo
112720090|112720090|112720090_000001|Informaciones matrimoniales 1952 - DGS(112720090)|Informaciones matrimoniales 1952 - DGS(112720090)|ES|Español|1952/1952|Santa Rosa, Callao, Callao, Perú|Matrimonio|2-12|Matrimonio
112720094|112720094|112720094_000001|Expedientes para la rectificación de bautismos 2014 - DGS(112720094)|Expedientes para la rectificación de bautismos 2014 - DGS(112720094)|ES|Español|2014/2014|Diócesis del Callao, Perú|Bautizo||Bautizo
112720107|112720107|112720107_000001|Expedientes para la inscripción tardía de bautismos 2016 - DGS(112720107)|Expedientes para la inscripción tardía de bautismos 2016 - DGS(112720107)|ES|Español|2016/2016|Diócesis del Callao, Perú|Bautizo||Bautizo
112729976|112729976|112729976_000001|Informaciones matrimoniales 1962 - DGS(112729976)|Informaciones matrimoniales 1962 - DGS(112729976)|ES|Español|1962/1962|Santa Rosa, Callao, Callao, Perú|Matrimonio|7-14|Matrimonio
112730503|112730503|112730503_000001|Informaciones matrimoniales 1961 - DGS(112730503)|Informaciones matrimoniales 1961 - DGS(112730503)|ES|Español|1961/1961|Santa Rosa, Callao, Callao, Perú|Matrimonio|6-14|Matrimonio
112730771|112730771|112730771_000001|Informaciones matrimoniales 1950 - DGS(112730771)|Informaciones matrimoniales 1950 - DGS(112730771)|ES|Español|1950/1950|Santa Rosa, Callao, Callao, Perú|Matrimonio|2-11|Matrimonio
112731025|112731025|112731025_000001|Informaciones matrimoniales 1951 - DGS(112731025)|Informaciones matrimoniales 1951 - DGS(112731025)|ES|Español|1951/1951|Santa Rosa, Callao, Callao, Perú|Matrimonio|1-12|Matrimonio
112731474|112731474|112731474_000001|Informaciones matrimoniales 1946 - DGS(112731474)|Informaciones matrimoniales 1946 - DGS(112731474)|ES|Español|1946/1946|Santa Rosa, Callao, Callao, Perú|Matrimonio|10|Matrimonio
112731635|112731635|112731635_000001|Informaciones matrimoniales 1953 - DGS(112731635)|Informaciones matrimoniales 1953 - DGS(112731635)|ES|Español|1953/1953|Santa Rosa, Callao, Callao, Perú|Matrimonio|3-12|Matrimonio
112731699|112731699|112731699_000001|Expedientes para la rectificación de bautismos 2014 - DGS(112731699)|Expedientes para la rectificación de bautismos 2014 - DGS(112731699)|ES|Español|2014/2014|Diócesis del Callao, Perú|Bautizo|2014II|Bautizo
112731746|112731746|112731746_000001|Expedientes para la rectificación de bautismos 2014 - DGS(112731746)|Expedientes para la rectificación de bautismos 2014 - DGS(112731746)|ES|Español|2014/2014|Diócesis del Callao, Perú|Bautizo|2014I|Bautizo
112731827|112731827|112731827_000001|Expedientes para la rectificación de bautismos 2016 - DGS(112731827)|Expedientes para la rectificación de bautismos 2016 - DGS(112731827)|ES|Español|2016/2016|Diócesis del Callao, Perú|Bautizo||Bautizo
112731873|112731873|112731873_000001|Índices de bautismos 1924 - DGS(112731873)|Índices de bautismos 1924 - DGS(112731873)|ES|Español|1924/1924|Santa Rosa, Callao, Callao, Perú|Bautizo|3|Bautizo
112731925|112731925|112731925_000001|Índices de bautismos 1891 - DGS(112731925)|Índices de bautismos 1891 - DGS(112731925)|ES|Español|1891/1891|Santa Rosa, Callao, Callao, Perú|Bautizo|1|Bautizo
112732058|112732058|112732058_000001|Índices de bautismos 1958 - DGS(112732058)|Índices de bautismos 1958 - DGS(112732058)|ES|Español|1958/1958|Santa Rosa, Callao, Callao, Perú|Bautizo|5|Bautizo
112732136|112732136|112732136_000001|Bautismos 1906 - DGS(112732136)|Bautismos 1906 - DGS(112732136)|ES|Español|1906/1906|Santa Rosa, Callao, Callao, Perú|Bautizo|15|Bautizo
112732466|112732466|112732466_000001|Defunciones parroquiales 1892 - DGS(112732466)|Defunciones parroquiales 1892 - DGS(112732466)|ES|Español|1892/1892|Santa Rosa, Callao, Callao, Perú|Defunción|11|Defunción
112732481|112732481|112732481_000001|Bautismos 1892 - DGS(112732481)|Bautismos 1892 - DGS(112732481)|ES|Español|1892/1892|Santa Rosa, Callao, Callao, Perú|Bautizo|9|Bautizo
112732681|112732681|112732681_000001|Bautismos 1886 - DGS(112732681)|Bautismos 1886 - DGS(112732681)|ES|Español|1886/1886|Santa Rosa, Callao, Callao, Perú|Bautizo|7|Bautizo
112733262|112733262|112733262_000001|Bautismos 1913 - DGS(112733262)|Bautismos 1913 - DGS(112733262)|ES|Español|1913/1913|Santa Rosa, Callao, Callao, Perú|Bautizo|17|Bautizo
112733530|112733530|112733530_000001|Bautismos 1871 - DGS(112733530)|Bautismos 1871 - DGS(112733530)|ES|Español|1871/1871|Santa Rosa, Callao, Callao, Perú|Bautizo|1|Bautizo
112735182|112735182|112735182_000001|Matrimonios parroquiales 1953 - DGS(112735182)|Matrimonios parroquiales 1953 - DGS(112735182)|ES|Español|1953/1953|San José, Bellavista, Callao, Callao, Perú|Matrimonio|5|Matrimonio
112735926|112735926|112735926_000001|Matrimonios parroquiales 1945 - DGS(112735926)|Matrimonios parroquiales 1945 - DGS(112735926)|ES|Español|1945/1945|San José, Bellavista, Callao, Callao, Perú|Matrimonio|4|Matrimonio
112736228|112736228|112736228_000001|Matrimonios parroquiales 1944 - DGS(112736228)|Matrimonios parroquiales 1944 - DGS(112736228)|ES|Español|1944/1944|San José, Bellavista, Callao, Callao, Perú|Matrimonio|3|Matrimonio
112736233|112736233|112736233_000001|Matrimonios parroquiales 1921 - DGS(112736233)|Matrimonios parroquiales 1921 - DGS(112736233)|ES|Español|1921/1921|San José, Bellavista, Callao, Callao, Perú|Matrimonio|1|Matrimonio
112736237|112736237|112736237_000001|Matrimonios parroquiales 1928 - DGS(112736237)|Matrimonios parroquiales 1928 - DGS(112736237)|ES|Español|1928/1928|San José, Bellavista, Callao, Callao, Perú|Matrimonio|2|Matrimonio
112736378|112736378|112736378_000001|Matrimonios parroquiales 1971 - DGS(112736378)|Matrimonios parroquiales 1971 - DGS(112736378)|ES|Español|1971/1971|San José, Bellavista, Callao, Callao, Perú|Matrimonio|9|Matrimonio
112736613|112736613|112736613_000001|Matrimonios parroquiales 1967 - DGS(112736613)|Matrimonios parroquiales 1967 - DGS(112736613)|ES|Español|1967/1967|San José, Bellavista, Callao, Callao, Perú|Matrimonio|8|Matrimonio
112736797|112736797|112736797_000001|Matrimonios parroquiales 1963 - DGS(112736797)|Matrimonios parroquiales 1963 - DGS(112736797)|ES|Español|1963/1963|San José, Bellavista, Callao, Callao, Perú|Matrimonio|7|Matrimonio
112737077|112737077|112737077_000001|Matrimonios parroquiales 1960 - DGS(112737077)|Matrimonios parroquiales 1960 - DGS(112737077)|ES|Español|1960/1960|San José, Bellavista, Callao, Callao, Perú|Matrimonio|6|Matrimonio
112737418|112737418|112737418_000001|Bautismos 1966 - DGS(112737418)|Bautismos 1966 - DGS(112737418)|ES|Español|1966/1966|San José, Bellavista, Callao, Callao, Perú|Bautizo|29|Bautizo
112737614|112737614|112737614_000001|Bautismos 1965 - DGS(112737614)|Bautismos 1965 - DGS(112737614)|ES|Español|1965/1965|San José, Bellavista, Callao, Callao, Perú|Bautizo|29|Bautizo
112737878|112737878|112737878_000001|Bautismos 1964 - DGS(112737878)|Bautismos 1964 - DGS(112737878)|ES|Español|1964/1964|San José, Bellavista, Callao, Callao, Perú|Bautizo|26|Bautizo
112738230|112738230|112738230_000001|Bautismos 1965 - DGS(112738230)|Bautismos 1965 - DGS(112738230)|ES|Español|1965/1965|San José, Bellavista, Callao, Callao, Perú|Bautizo|27|Bautizo
112738566|112738566|112738566_000001|Bautismos 1952 - DGS(112738566)|Bautismos 1952 - DGS(112738566)|ES|Español|1952/1952|San José, Bellavista, Callao, Callao, Perú|Bautizo|13|Bautizo
112739417|112739417|112739417_000001|Bautismos 1950 - DGS(112739417)|Bautismos 1950 - DGS(112739417)|ES|Español|1950/1950|San José, Bellavista, Callao, Callao, Perú|Bautizo|11|Bautizo
112740006|112740006|112740006_000001|Bautismos 1951 - DGS(112740006)|Bautismos 1951 - DGS(112740006)|ES|Español|1951/1951|San José, Bellavista, Callao, Callao, Perú|Bautizo|12|Bautizo
112740879|112740879|112740879_000001|Bautismos 1966 - DGS(112740879)|Bautismos 1966 - DGS(112740879)|ES|Español|1966/1966|San José, Bellavista, Callao, Callao, Perú|Bautizo|30|Bautizo
112742014|112742014|112742014_000001|Bautismos 1967 - DGS(112742014)|Bautismos 1967 - DGS(112742014)|ES|Español|1967/1967|San José, Bellavista, Callao, Callao, Perú|Bautizo|31|Bautizo
