uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
112033103|112033103|112033103_000001|Expedientes para la rectificación de bautismos_2003,- - DGS(112033103)|Expedientes para la rectificación de bautismos_2003,- - DGS(112033103)|ES|Español|2003|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2003|
112033755|112033755|112033755_000001|Expedientes para la rectificación de bautismos_2004,- - DGS(112033755)|Expedientes para la rectificación de bautismos_2004,- - DGS(112033755)|ES|Español|2004|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2004|
112034534|112034534|112034534_000001|Expedientes para la rectificación de bautismos_2004,- - DGS(112034534)|Expedientes para la rectificación de bautismos_2004,- - DGS(112034534)|ES|Español|2004|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2004|
112035034|112035034|112035034_000001|Expedientes para la rectificación de bautismos_2004,- - DGS(112035034)|Expedientes para la rectificación de bautismos_2004,- - DGS(112035034)|ES|Español|2004|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2004|
112035367|112035367|112035367_000001|Expedientes para la rectificación de bautismos_2005,- - DGS(112035367)|Expedientes para la rectificación de bautismos_2005,- - DGS(112035367)|ES|Español|2005|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2005|
112035768|112035768|112035768_000001|Expedientes para la rectificación de bautismos_2005,- - DGS(112035768)|Expedientes para la rectificación de bautismos_2005,- - DGS(112035768)|ES|Español|2005|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2005|
112036059|112036059|112036059_000001|Expedientes para la rectificación de bautismos_2005,- - DGS(112036059)|Expedientes para la rectificación de bautismos_2005,- - DGS(112036059)|ES|Español|2005|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2005|
112036351|112036351|112036351_000001|Expedientes para la rectificación de bautismos_2005,- - DGS(112036351)|Expedientes para la rectificación de bautismos_2005,- - DGS(112036351)|ES|Español|2005|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2005|
112036684|112036684|112036684_000001|Expedientes para la rectificación de bautismos_2006,- - DGS(112036684)|Expedientes para la rectificación de bautismos_2006,- - DGS(112036684)|ES|Español|2006|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-ene 2006—mar 2006|
112036954|112036954|112036954_000001|Expedientes para la rectificación de bautismos_2006,- - DGS(112036954)|Expedientes para la rectificación de bautismos_2006,- - DGS(112036954)|ES|Español|2006|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-abr 2006—jun 2006|
112037293|112037293|112037293_000001|Expedientes para la rectificación de bautismos_2006,- - DGS(112037293)|Expedientes para la rectificación de bautismos_2006,- - DGS(112037293)|ES|Español|2006|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-jul 2006—sept 2006|
112037568|112037568|112037568_000001|Expedientes para la rectificación de bautismos_2006,- - DGS(112037568)|Expedientes para la rectificación de bautismos_2006,- - DGS(112037568)|ES|Español|2006|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-oct 2006—dic 2006|
112037732|112037732|112037732_000001|Expedientes para la rectificación de bautismos_2007,- - DGS(112037732)|Expedientes para la rectificación de bautismos_2007,- - DGS(112037732)|ES|Español|2007|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2007|
112037998|112037998|112037998_000001|Expedientes para la rectificación de bautismos_2007,- - DGS(112037998)|Expedientes para la rectificación de bautismos_2007,- - DGS(112037998)|ES|Español|2007|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2007|
112038054|112038054|112038054_000001|Expedientes para la rectificación de bautismos_2007,- - DGS(112038054)|Expedientes para la rectificación de bautismos_2007,- - DGS(112038054)|ES|Español|2007|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2007|
112038154|112038154|112038154_000001|Expedientes para la rectificación de bautismos_2007,- - DGS(112038154)|Expedientes para la rectificación de bautismos_2007,- - DGS(112038154)|ES|Español|2007|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2007|
112038219|112038219|112038219_000001|Expedientes para la rectificación de bautismos_2008,- - DGS(112038219)|Expedientes para la rectificación de bautismos_2008,- - DGS(112038219)|ES|Español|2008|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2008|
112038350|112038350|112038350_000001|Expedientes para la rectificación de bautismos_2008,- - DGS(112038350)|Expedientes para la rectificación de bautismos_2008,- - DGS(112038350)|ES|Español|2008|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2008|
112038560|112038560|112038560_000001|Expedientes para la rectificación de bautismos_2008,- - DGS(112038560)|Expedientes para la rectificación de bautismos_2008,- - DGS(112038560)|ES|Español|2008|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2008|
112038766|112038766|112038766_000001|Expedientes para la rectificación de bautismos_2009,- - DGS(112038766)|Expedientes para la rectificación de bautismos_2009,- - DGS(112038766)|ES|Español|2009|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2009|
112038852|112038852|112038852_000001|Expedientes para la rectificación de bautismos_2009,- - DGS(112038852)|Expedientes para la rectificación de bautismos_2009,- - DGS(112038852)|ES|Español|2009|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2009|
112038941|112038941|112038941_000001|Expedientes para la rectificación de bautismos_2009,- - DGS(112038941)|Expedientes para la rectificación de bautismos_2009,- - DGS(112038941)|ES|Español|2009|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2009|
112039073|112039073|112039073_000001|Expedientes para la rectificación de bautismos_2009,- - DGS(112039073)|Expedientes para la rectificación de bautismos_2009,- - DGS(112039073)|ES|Español|2009|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-ago 2009—oct 2009|
112039105|112039105|112039105_000001|Expedientes para la rectificación de bautismos_2009,- - DGS(112039105)|Expedientes para la rectificación de bautismos_2009,- - DGS(112039105)|ES|Español|2009|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-oct 2009—dic 2009|
112039149|112039149|112039149_000001|Expedientes para la rectificación de bautismos_2010,- - DGS(112039149)|Expedientes para la rectificación de bautismos_2010,- - DGS(112039149)|ES|Español|2010|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2010|
112039429|112039429|112039429_000001|Expedientes para la rectificación de bautismos_2010,- - DGS(112039429)|Expedientes para la rectificación de bautismos_2010,- - DGS(112039429)|ES|Español|2010|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2010|
112039508|112039508|112039508_000001|Expedientes para la rectificación de bautismos_2010,- - DGS(112039508)|Expedientes para la rectificación de bautismos_2010,- - DGS(112039508)|ES|Español|2010|Diócesis del Callao, Perú|Expedientes para la rectificación de bautismos|-|Expedientes para la rectificación de bautismos-2010|
112040735|112040735|112040735_000001|Bautismos_1778,Vol 1 - DGS(112040735)|Bautismos_1778,Vol 1 - DGS(112040735)|ES|Español|1778|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 1|Bautismos-1748—1778|
112040762|112040762|112040762_000001|Bautismos_1781,1B - DGS(112040762)|Bautismos_1781,1B - DGS(112040762)|ES|Español|1781|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|1B|Bautismos-1780—1781|
112040917|112040917|112040917_000001|Bautismos_1819,Vol 02 - DGS(112040917)|Bautismos_1819,Vol 02 - DGS(112040917)|ES|Español|1819|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 02|Bautismos-1804—1819|
112041035|112041035|112041035_000001|Bautismos_1833,Vol 03 - DGS(112041035)|Bautismos_1833,Vol 03 - DGS(112041035)|ES|Español|1833|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 03|Bautismos-1819—1833|
112041275|112041275|112041275_000001|Bautismos_1842,Vol 04 - DGS(112041275)|Bautismos_1842,Vol 04 - DGS(112041275)|ES|Español|1842|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 04|Bautismos-1833—1842|
112041375|112041375|112041375_000001|Bautismos_1849,Vol 05 - DGS(112041375)|Bautismos_1849,Vol 05 - DGS(112041375)|ES|Español|1849|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 05|Bautismos-1842—1849|
112041698|112041698|112041698_000001|Bautismos_1852,Vol 06 - DGS(112041698)|Bautismos_1852,Vol 06 - DGS(112041698)|ES|Español|1852|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 06|Bautismos-1849—1852|
112041750|112041750|112041750_000001|Bautismos_1854,Vol 07 - DGS(112041750)|Bautismos_1854,Vol 07 - DGS(112041750)|ES|Español|1854|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 07|Bautismos-1852—1854|
112042162|112042162|112042162_000001|Bautismos_1856,Vol 08 - DGS(112042162)|Bautismos_1856,Vol 08 - DGS(112042162)|ES|Español|1856|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 08|Bautismos-1854—1856|
112042475|112042475|112042475_000001|Bautismos_1858,Vol 09 - DGS(112042475)|Bautismos_1858,Vol 09 - DGS(112042475)|ES|Español|1858|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 09|Bautismos-1856—1858|
112042541|112042541|112042541_000001|Bautismos_1861,Vol 10 - DGS(112042541)|Bautismos_1861,Vol 10 - DGS(112042541)|ES|Español|1861|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 10|Bautismos-1858—1861|
112042861|112042861|112042861_000001|Bautismos_1864,Vol 11 - DGS(112042861)|Bautismos_1864,Vol 11 - DGS(112042861)|ES|Español|1864|Matriz Catedral Del Callao, Callao, Callao, Perú|Bautismos|Vol 11|Bautismos-1861—1864|
112210199|112210199|112210199_000001|Defunciones parroquiales_1969,Vol 33 - DGS(112210199)|Defunciones parroquiales_1969,Vol 33 - DGS(112210199)|ES|Español|1969|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 33|Defunciones parroquiales-1955—1969|
112211181|112211181|112211181_000001|Defunciones parroquiales_1908,Vol 14 - DGS(112211181)|Defunciones parroquiales_1908,Vol 14 - DGS(112211181)|ES|Español|1908|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 14|Defunciones parroquiales-mar 1906—jul 1908|
112211373|112211373|112211373_000001|Defunciones parroquiales_1906,Vol 13 - DGS(112211373)|Defunciones parroquiales_1906,Vol 13 - DGS(112211373)|ES|Español|1906|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 13|Defunciones parroquiales-1899—1906|
112211770|112211770|112211770_000001|Defunciones parroquiales, Entierros parroquiales_1899,Vol 12 - DGS(112211770)|Defunciones parroquiales, Entierros parroquiales_1899,Vol 12 - DGS(112211770)|ES|Español|1899|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales- Entierros parroquiales|Vol 12|Defunciones parroquiales- Entierros parroquiales-1892—1899|
112211837|112211837|112211837_000001|Defunciones parroquiales_1879,Vol 8 - DGS(112211837)|Defunciones parroquiales_1879,Vol 8 - DGS(112211837)|ES|Español|1879|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 8|Defunciones parroquiales-1879|
112211912|112211912|112211912_000001|Defunciones parroquiales_1885,Vol 10 - DGS(112211912)|Defunciones parroquiales_1885,Vol 10 - DGS(112211912)|ES|Español|1885|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 10|Defunciones parroquiales-1882—1885|
112211996|112211996|112211996_000001|Defunciones parroquiales_1872,Vol 6 - DGS(112211996)|Defunciones parroquiales_1872,Vol 6 - DGS(112211996)|ES|Español|1872|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 6|Defunciones parroquiales-1868—1872|
112212346|112212346|112212346_000001|Defunciones parroquiales_1868,Vol 5 - DGS(112212346)|Defunciones parroquiales_1868,Vol 5 - DGS(112212346)|ES|Español|1868|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 5|Defunciones parroquiales-1861—1868|
112212388|112212388|112212388_000001|Defunciones parroquiales_1861,Vol 4 - DGS(112212388)|Defunciones parroquiales_1861,Vol 4 - DGS(112212388)|ES|Español|1861|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 4|Defunciones parroquiales-1852—1861|
112212401|112212401|112212401_000001|Defunciones parroquiales_1857,Vol 3 - DGS(112212401)|Defunciones parroquiales_1857,Vol 3 - DGS(112212401)|ES|Español|1857|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 3|Defunciones parroquiales-1849—1857|
112212486|112212486|112212486_000001|Expedientes para la inscripción tardía de bautismos_1989,- - DGS(112212486)|Expedientes para la inscripción tardía de bautismos_1989,- - DGS(112212486)|ES|Español|1989|Diócesis del Callao, Perú|Expedientes para la inscripción tardía de bautismos|-|Expedientes para la inscripción tardía de bautismos-oct 1988—dic 1989|
112212603|112212603|112212603_000001|Expedientes para la inscripción tardía de bautismos_1987,- - DGS(112212603)|Expedientes para la inscripción tardía de bautismos_1987,- - DGS(112212603)|ES|Español|1987|Diócesis del Callao, Perú|Expedientes para la inscripción tardía de bautismos|-|Expedientes para la inscripción tardía de bautismos-1987|
112212737|112212737|112212737_000001|Expedientes para la inscripción tardía de bautismos_1986,- - DGS(112212737)|Expedientes para la inscripción tardía de bautismos_1986,- - DGS(112212737)|ES|Español|1986|Diócesis del Callao, Perú|Expedientes para la inscripción tardía de bautismos|-|Expedientes para la inscripción tardía de bautismos-1986|
112212998|112212998|112212998_000001|Expedientes para la inscripción tardía de bautismos_1991,- - DGS(112212998)|Expedientes para la inscripción tardía de bautismos_1991,- - DGS(112212998)|ES|Español|1991|Diócesis del Callao, Perú|Expedientes para la inscripción tardía de bautismos|-|Expedientes para la inscripción tardía de bautismos-1990—1991|
112213386|112213386|112213386_000001|Expedientes para la inscripción tardía de bautismos_1985,- - DGS(112213386)|Expedientes para la inscripción tardía de bautismos_1985,- - DGS(112213386)|ES|Español|1985|Diócesis del Callao, Perú|Expedientes para la inscripción tardía de bautismos|-|Expedientes para la inscripción tardía de bautismos-1983—1985|
112213653|112213653|112213653_000001|Expedientes para la inscripción tardía de bautismos_1982,- - DGS(112213653)|Expedientes para la inscripción tardía de bautismos_1982,- - DGS(112213653)|ES|Español|1982|Diócesis del Callao, Perú|Expedientes para la inscripción tardía de bautismos|-|Expedientes para la inscripción tardía de bautismos-1982|
112213884|112213884|112213884_000001|Expedientes para la inscripción tardía de bautismos_1981,- - DGS(112213884)|Expedientes para la inscripción tardía de bautismos_1981,- - DGS(112213884)|ES|Español|1981|Diócesis del Callao, Perú|Expedientes para la inscripción tardía de bautismos|-|Expedientes para la inscripción tardía de bautismos-1981|
112214317|112214317|112214317_000001|Defunciones parroquiales_1953,Vol 36 - DGS(112214317)|Defunciones parroquiales_1953,Vol 36 - DGS(112214317)|ES|Español|1953|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 36|Defunciones parroquiales-1950—1953|
112214911|112214911|112214911_000001|Defunciones parroquiales_1950,Vol 35 - DGS(112214911)|Defunciones parroquiales_1950,Vol 35 - DGS(112214911)|ES|Español|1950|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 35|Defunciones parroquiales-1945—1950|
112214939|112214939|112214939_000001|Defunciones parroquiales_1945,Vol 34 - DGS(112214939)|Defunciones parroquiales_1945,Vol 34 - DGS(112214939)|ES|Español|1945|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 34|Defunciones parroquiales-1944—1945|
112215032|112215032|112215032_000001|Defunciones parroquiales_1832,Vol 1 - DGS(112215032)|Defunciones parroquiales_1832,Vol 1 - DGS(112215032)|ES|Español|1832|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales|Vol 1|Defunciones parroquiales-1793—1832|
112215143|112215143|112215143_000001|Defunciones parroquiales, Entierros parroquiales_1850,Vol 2 - DGS(112215143)|Defunciones parroquiales, Entierros parroquiales_1850,Vol 2 - DGS(112215143)|ES|Español|1850|Matriz Catedral Del Callao, Callao, Callao, Perú|Defunciones parroquiales- Entierros parroquiales|Vol 2|Defunciones parroquiales- Entierros parroquiales-1832—1850|
112215455|112215455|112215455_000001|Bautismos_1965,Vol 64 - DGS(112215455)|Bautismos_1965,Vol 64 - DGS(112215455)|ES|Español|1965|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 64|Bautismos-3 ene 1965—30 jun 1965|
112215916|112215916|112215916_000001|Bautismos_1965,Vol 63 - DGS(112215916)|Bautismos_1965,Vol 63 - DGS(112215916)|ES|Español|1965|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 63|Bautismos-20 jul 1964—3 ene 1965|
112216316|112216316|112216316_000001|Bautismos_1964,Vol 62 - DGS(112216316)|Bautismos_1964,Vol 62 - DGS(112216316)|ES|Español|1964|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 62|Bautismos-5 ene 1964—20 jul 1964|
112216438|112216438|112216438_000001|Bautismos_1964,Vol 61 - DGS(112216438)|Bautismos_1964,Vol 61 - DGS(112216438)|ES|Español|1964|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 61|Bautismos-8 jul 1963—5 ene 1964|
112216557|112216557|112216557_000001|Bautismos_1963,Vol 60 - DGS(112216557)|Bautismos_1963,Vol 60 - DGS(112216557)|ES|Español|1963|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 60|Bautismos-29 dic 1962—8 jul 1963|
112216942|112216942|112216942_000001|Bautismos_1962,Vol 59 - DGS(112216942)|Bautismos_1962,Vol 59 - DGS(112216942)|ES|Español|1962|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 59|Bautismos-30 jun 1962—29 dic 1962|
112217243|112217243|112217243_000001|Bautismos_1962,Vol 58 - DGS(112217243)|Bautismos_1962,Vol 58 - DGS(112217243)|ES|Español|1962|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 58|Bautismos-23 dic 1961—30 jun 1962|
112217429|112217429|112217429_000001|Bautismos_1961,Vol 57 - DGS(112217429)|Bautismos_1961,Vol 57 - DGS(112217429)|ES|Español|1961|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 57|Bautismos-21 may 1961—23 dic 1961|
112217585|112217585|112217585_000001|Bautismos_1968,Vol 70 - DGS(112217585)|Bautismos_1968,Vol 70 - DGS(112217585)|ES|Español|1968|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 70|Bautismos-17 feb 1968—24 sept 1968|
112217667|112217667|112217667_000001|Bautismos_1969,Vol 71 - DGS(112217667)|Bautismos_1969,Vol 71 - DGS(112217667)|ES|Español|1969|Santa Rosa, Callao, Callao, Perú|Bautismos|Vol 71|Bautismos-26 sept 1968—29 mar 1969|
