uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
106868708|106868708|106868708_000001|Bautismos_5_28 dic 2013–22 dic 2018,Vol 5 - DGS(106868708)|Bautismos_5_28 dic 2013–22 dic 2018,Vol 5 - DGS(106868708)|ES|Español|2018|Señor de los Milagros, Francisco Bolognesi, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 5|Bautismos-dic 2013—dic 2018|
106868709|106868709|106868709_000001|Bautismos_6_22 dic 2018–11 may 2019,Vol 6 - DGS(106868709)|Bautismos_6_22 dic 2018–11 may 2019,Vol 6 - DGS(106868709)|ES|Español|2019|Señor de los Milagros, Francisco Bolognesi, Tacna, Tacna, Tacna, Perú|Bautismos|Vol 6|Bautismos-dic 2018—may 2019|
106868710|106868710|106868710_000001|Bautismos_39_5 ago 1951–23 dic 1953,Vol 39 - DGS(106868710)|Bautismos_39_5 ago 1951–23 dic 1953,Vol 39 - DGS(106868710)|ES|Español|1953|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 39|Bautismos-ago 1951—dic 1953|
106868711|106868711|106868711_000001|Bautismos_25_1 ene 1913–1 ene 1994,Vol 25 - DGS(106868711)|Bautismos_25_1 ene 1913–1 ene 1994,Vol 25 - DGS(106868711)|ES|Español|1915|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 25|Bautismos-1913—1915|
106868712|106868712|106868712_000001|Bautismos_26_4 ago 1915–29 oct 1918,Vol 26 - DGS(106868712)|Bautismos_26_4 ago 1915–29 oct 1918,Vol 26 - DGS(106868712)|ES|Español|1918|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 26|Bautismos-abr 1915—oct 1918|
106868713|106868713|106868713_000001|Bautismos_30_24 may 1931–21 jul 1974,Vol 30 - DGS(106868713)|Bautismos_30_24 may 1931–21 jul 1974,Vol 30 - DGS(106868713)|ES|Español|1974|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 30|Bautismos-may 1931—jul 1974|
106868714|106868714|106868714_000001|Bautismos_31_9 sep 1934–21 dic 1937,Vol 31 - DGS(106868714)|Bautismos_31_9 sep 1934–21 dic 1937,Vol 31 - DGS(106868714)|ES|Español|1937|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 31|Bautismos-sept 1934—dic 1937|
106868715|106868715|106868715_000001|Bautismos_33_17 ago 1939–23 may 1943,Vol 33 - DGS(106868715)|Bautismos_33_17 ago 1939–23 may 1943,Vol 33 - DGS(106868715)|ES|Español|1943|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 33|Bautismos-ene 1939—may 1943|
106868716|106868716|106868716_000001|Bautismos_41_29 ene 1955–16 mar 1964,Vol 41 - DGS(106868716)|Bautismos_41_29 ene 1955–16 mar 1964,Vol 41 - DGS(106868716)|ES|Español|1959|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 41|Bautismos-29 dic 1955—30 nov 1959|
106868717|106868717|106868717_000001|Bautismos_43_1 ene 1950–11 dic 1966,Vol 43 - DGS(106868717)|Bautismos_43_1 ene 1950–11 dic 1966,Vol 43 - DGS(106868717)|ES|Español|1966|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 43|Bautismos-1950—1966|
106868718|106868718|106868718_000001|Bautismos_48_26 ago 1985–13 ago 1994,Vol 48 - DGS(106868718)|Bautismos_48_26 ago 1985–13 ago 1994,Vol 48 - DGS(106868718)|ES|Español|1994|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 48|Bautismos-23 ago 1985—13 ago 1994|
106868719|106868719|106868719_000001|Bautismos_50_2 ene 2000–13 sep 2009,Vol 50 - DGS(106868719)|Bautismos_50_2 ene 2000–13 sep 2009,Vol 50 - DGS(106868719)|ES|Español|2009|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 50|Bautismos-ene 2000—sept 2009|
106868720|106868720|106868720_000001|Bautismos_51_22 feb 2007–27 feb 2018,Vol 51 - DGS(106868720)|Bautismos_51_22 feb 2007–27 feb 2018,Vol 51 - DGS(106868720)|ES|Español|2018|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 51|Bautismos-feb 2007—feb 2018|
106868721|106868721|106868721_000001|Confirmaciones_1_18 dic 1995–30 nov 2017,Vol 1 - DGS(106868721)|Confirmaciones_1_18 dic 1995–30 nov 2017,Vol 1 - DGS(106868721)|ES|Español|2018|Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-1995—2018|
106868722|106868722|106868722_000001|Confirmaciones_1_21 dic 1994–8 dic 2018,Vol 1 - DGS(106868722)|Confirmaciones_1_21 dic 1994–8 dic 2018,Vol 1 - DGS(106868722)|ES|Español|2018|Señor de los Milagros, Francisco Bolognesi, Tacna, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-1994—2018|
106868723|106868723|106868723_000001|Matrimonios_4_24 ene 1930–28 oct 1999,Vol 4 - DGS(106868723)|Matrimonios_4_24 ene 1930–28 oct 1999,Vol 4 - DGS(106868723)|ES|Español|1999|Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú|Matrimonios parroquiales|Vol 4|Matrimonios parroquiales-1930—1999|
106868724|106868724|106868724_000001|Matrimonios_5_12 mar 2000–31 ene 2018,Vol 5 - DGS(106868724)|Matrimonios_5_12 mar 2000–31 ene 2018,Vol 5 - DGS(106868724)|ES|Español|2018|Ilabaya, Ilabaya, Jorge Basadre, Tacna, Perú|Matrimonios parroquiales|Vol 5|Matrimonios parroquiales-mar 2000—ene 2018|
106868725|106868725|106868725_000001|Matrimonios_1_2 dic 1994–16 feb 2019,Vol 1 - DGS(106868725)|Matrimonios_1_2 dic 1994–16 feb 2019,Vol 1 - DGS(106868725)|ES|Español|2019|Señor de los Milagros, Francisco Bolognesi, Tacna, Tacna, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-dic 1994—feb 2019|
106868726|106868726|106868726_000001|Matrimonios_11_12 dic 1918–24 dic 1925,Vol 11 - DGS(106868726)|Matrimonios_11_12 dic 1918–24 dic 1925,Vol 11 - DGS(106868726)|ES|Español|1925|San Benedicto, Tarata, Tarata, Tacna, Perú|Matrimonios parroquiales|Vol 11|Matrimonios parroquiales-dic 1918—dic 1925|
106868727|106868727|106868727_000001|Bautismos_38_aprox. 1 ene 1949–aprox. 4 ago 1951,Vol 38 - DGS(106868727)|Bautismos_38_aprox. 1 ene 1949–aprox. 4 ago 1951,Vol 38 - DGS(106868727)|ES|Español|1951|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 38|Bautismos-ene 1949—ago 1951|
106868728|106868728|106868728_000001|Bautismos_36_23 jul 1946–7 may 1948,Vol 36 - DGS(106868728)|Bautismos_36_23 jul 1946–7 may 1948,Vol 36 - DGS(106868728)|ES|Español|1948|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 36|Bautismos-jul 1946—may 1948|
106868818|106868818|106868818_000001|Bautismos_15_7 sep 1905–24 jun 1910,Vol 15 - DGS(106868818)|Bautismos_15_7 sep 1905–24 jun 1910,Vol 15 - DGS(106868818)|ES|Español|1910|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 15|Bautismos-sept 1905—jun 1910|
106868819|106868819|106868819_000001|Bautismos_23_28 sep 1908–9 ene 1910,Vol 23 - DGS(106868819)|Bautismos_23_28 sep 1908–9 ene 1910,Vol 23 - DGS(106868819)|ES|Español|1910|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 23|Bautismos-sept 1908—ene 1910|
106868820|106868820|106868820_000001|Bautismos_27_3 nov 1918–10 sep 1923,Vol 27 - DGS(106868820)|Bautismos_27_3 nov 1918–10 sep 1923,Vol 27 - DGS(106868820)|ES|Español|1923|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 27|Bautismos-nov 1918—sept 1923|
106868821|106868821|106868821_000001|Bautismos_28_11 sep 1923–25 jun 1926,Vol 28 - DGS(106868821)|Bautismos_28_11 sep 1923–25 jun 1926,Vol 28 - DGS(106868821)|ES|Español|1926|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 28|Bautismos-sept 1923—jun 1926|
106868822|106868822|106868822_000001|Bautismos_30- B_24 may 1931–21 jul 1974,30- B - DGS(106868822)|Bautismos_30- B_24 may 1931–21 jul 1974,30- B - DGS(106868822)|ES|Español|1974|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|30- B|Bautismos-may 1931—jul 1974|
106868823|106868823|106868823_000001|Bautismos_32_23 dic 1937–17 ago 1939,Vol 32 - DGS(106868823)|Bautismos_32_23 dic 1937–17 ago 1939,Vol 32 - DGS(106868823)|ES|Español|1939|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 32|Bautismos-1937—1939|
106868824|106868824|106868824_000001|Bautismos_34_25 may 1943–3 jun 1945,Vol 34 - DGS(106868824)|Bautismos_34_25 may 1943–3 jun 1945,Vol 34 - DGS(106868824)|ES|Español|1945|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 34|Bautismos-may 1943—jun 1945|
106868825|106868825|106868825_000001|Bautismos_35_22 mar 1896–16 jul 1946,Vol 35 - DGS(106868825)|Bautismos_35_22 mar 1896–16 jul 1946,Vol 35 - DGS(106868825)|ES|Español|1945|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 35|Bautismos-22 mar 1896—3 jun 1945|
106868826|106868826|106868826_000001|Bautismos_37_2 jun 1948–10 dic 1949,Vol 37 - DGS(106868826)|Bautismos_37_2 jun 1948–10 dic 1949,Vol 37 - DGS(106868826)|ES|Español|1949|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 37|Bautismos-jun 1948—dic 1949|
106868827|106868827|106868827_000001|Bautismos_40_9 dic 1953–10 sep 1955,Vol 40 - DGS(106868827)|Bautismos_40_9 dic 1953–10 sep 1955,Vol 40 - DGS(106868827)|ES|Español|1955|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 40|Bautismos-9 dic 1953—29 sept 1955|
106868828|106868828|106868828_000001|Bautismos_42_1 dic 1959–15 ago 1966,Vol 42 - DGS(106868828)|Bautismos_42_1 dic 1959–15 ago 1966,Vol 42 - DGS(106868828)|ES|Español|1966|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 42|Bautismos-1 dic 1959—15 ago 1966|
106868829|106868829|106868829_000001|Bautismos_44_12 dic 1966–30 abr 1969,Vol 44 - DGS(106868829)|Bautismos_44_12 dic 1966–30 abr 1969,Vol 44 - DGS(106868829)|ES|Español|1969|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 44|Bautismos-12 dic 1966—30 abr 1969|
106868830|106868830|106868830_000001|Bautismos_45_31 dic 1969–25 jun 1978,Vol 45 - DGS(106868830)|Bautismos_45_31 dic 1969–25 jun 1978,Vol 45 - DGS(106868830)|ES|Español|1978|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 45|Bautismos-abr 1969—jun 1978|
106868831|106868831|106868831_000001|Bautismos_46_1 jul 1978–6 may 1983,Vol 46 - DGS(106868831)|Bautismos_46_1 jul 1978–6 may 1983,Vol 46 - DGS(106868831)|ES|Español|1983|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 46|Bautismos-1 jul 1978—6 may 1983|
106868832|106868832|106868832_000001|Bautismos_47_15 may–19 nov 1983,Vol 47 - DGS(106868832)|Bautismos_47_15 may–19 nov 1983,Vol 47 - DGS(106868832)|ES|Español|1983|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 47|Bautismos-may 1983—nov 1983|
106868833|106868833|106868833_000001|Bautismos_49_24 may 1994–24 dic 1999,Vol 49 - DGS(106868833)|Bautismos_49_24 may 1994–24 dic 1999,Vol 49 - DGS(106868833)|ES|Español|1999|San Benedicto, Tarata, Tarata, Tacna, Perú|Bautismos|Vol 49|Bautismos-may 1994—dic 1999|
106868834|106868834|106868834_000001|Bautismos_16_22 dic 1909–25 abr 1915,Vol 16 - DGS(106868834)|Bautismos_16_22 dic 1909–25 abr 1915,Vol 16 - DGS(106868834)|ES|Español|1915|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 16|Bautismos-22 dic 1909—25 abr 1915|
106868835|106868835|106868835_000001|Bautismos_18-b_6 ago 1922–24 feb 1924,18-b - DGS(106868835)|Bautismos_18-b_6 ago 1922–24 feb 1924,18-b - DGS(106868835)|ES|Español|1924|Candarave, Candarave, Tacna, Perú|Bautismos|18-b|Bautismos-1922—1924|
106868836|106868836|106868836_000001|Bautismos_18-a_8 abr 1921–5 ago 1922,18-a - DGS(106868836)|Bautismos_18-a_8 abr 1921–5 ago 1922,18-a - DGS(106868836)|ES|Español|1922|Candarave, Candarave, Tacna, Perú|Bautismos|18-a|Bautismos-abr 1921—may 1922|
106868837|106868837|106868837_000001|Bautismos_26_25 jun 1949–3 may 1952,Vol 26 - DGS(106868837)|Bautismos_26_25 jun 1949–3 may 1952,Vol 26 - DGS(106868837)|ES|Español|1952|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 26|Bautismos-25 jun 1949—3 may 1952|
106868838|106868838|106868838_000001|Bautismos_29_3 ago 1957–30 jul 1964,Vol 29 - DGS(106868838)|Bautismos_29_3 ago 1957–30 jul 1964,Vol 29 - DGS(106868838)|ES|Español|1964|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 29|Bautismos-ago 1957—jul 1964|
106868839|106868839|106868839_000001|Bautismos_31_3 ene 1967–24 sep 1970,Vol 31 - DGS(106868839)|Bautismos_31_3 ene 1967–24 sep 1970,Vol 31 - DGS(106868839)|ES|Español|1970|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 31|Bautismos-ene 1967—sept 1970|
106868840|106868840|106868840_000001|Bautismos_32_24 sep 1970–24 sep 1982,Vol 32 - DGS(106868840)|Bautismos_32_24 sep 1970–24 sep 1982,Vol 32 - DGS(106868840)|ES|Español|1982|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 32|Bautismos-1970—1982|
106868841|106868841|106868841_000001|Confirmaciones_2_8 dic 2011–2 dic 2018,Vol 2 - DGS(106868841)|Confirmaciones_2_8 dic 2011–2 dic 2018,Vol 2 - DGS(106868841)|ES|Español|2018|San Benedicto, Tarata, Tarata, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-dic 2011—dic 2018|
106868842|106868842|106868842_000001|Confirmaciones_29_18 sep 1925–24 may 1930,Vol 29 - DGS(106868842)|Confirmaciones_29_18 sep 1925–24 may 1930,Vol 29 - DGS(106868842)|ES|Español|1930|San Benedicto, Tarata, Tarata, Tacna, Perú|Confirmaciones|Vol 29|Confirmaciones-sept 1925—may 1930|
106868843|106868843|106868843_000001|Confirmaciones_1_24 sep–22 dic 2000,Vol 1 - DGS(106868843)|Confirmaciones_1_24 sep–22 dic 2000,Vol 1 - DGS(106868843)|ES|Español|2000|San Juan Bautista, Coronel Gregorio Albarracín Lanchipa, Tacna, Tacna, Perú|Confirmaciones|Vol 1|Confirmaciones-sept 2000—dic 2000|
106868844|106868844|106868844_000001|Matrimonios_8_23 jun 1894–8 jun 1909,Vol 8 - DGS(106868844)|Matrimonios_8_23 jun 1894–8 jun 1909,Vol 8 - DGS(106868844)|ES|Español|1909|San Benedicto, Tarata, Tarata, Tacna, Perú|Matrimonios parroquiales|Vol 8|Matrimonios parroquiales-23 jun 1894—2 sept 1909|
106868845|106868845|106868845_000001|Matrimonios_10_16 feb 1910–11 dic 1918,Vol 10 - DGS(106868845)|Matrimonios_10_16 feb 1910–11 dic 1918,Vol 10 - DGS(106868845)|ES|Español|1918|San Benedicto, Tarata, Tarata, Tacna, Perú|Matrimonios parroquiales|Vol 10|Matrimonios parroquiales-16 feb 1910—11 dic 1918|
106868846|106868846|106868846_000001|Matrimonios_12_24 dic 1925–25 jun 1942,Vol 12 - DGS(106868846)|Matrimonios_12_24 dic 1925–25 jun 1942,Vol 12 - DGS(106868846)|ES|Español|1942|San Benedicto, Tarata, Tarata, Tacna, Perú|Matrimonios parroquiales|Vol 12|Matrimonios parroquiales-1924—1942|
106868847|106868847|106868847_000001|Matrimonios_13_30 jun 1942–15 ago 1957,Vol 13 - DGS(106868847)|Matrimonios_13_30 jun 1942–15 ago 1957,Vol 13 - DGS(106868847)|ES|Español|1957|San Benedicto, Tarata, Tarata, Tacna, Perú|Matrimonios parroquiales|Vol 13|Matrimonios parroquiales-jun 1942—dic 1957|
106868848|106868848|106868848_000001|Matrimonios_14_19 ago 1957–31 may 1995,Vol 14 - DGS(106868848)|Matrimonios_14_19 ago 1957–31 may 1995,Vol 14 - DGS(106868848)|ES|Español|1967|San Benedicto, Tarata, Tarata, Tacna, Perú|Matrimonios parroquiales|Vol 14|Matrimonios parroquiales-ago 1967|
106868849|106868849|106868849_000001|Matrimonios_15_28 may 1995–15 dic 2018,Vol 15 - DGS(106868849)|Matrimonios_15_28 may 1995–15 dic 2018,Vol 15 - DGS(106868849)|ES|Español|2018|San Benedicto, Tarata, Tarata, Tacna, Perú|Matrimonios parroquiales|Vol 15|Matrimonios parroquiales-may 1995—dic 2018|
106868850|106868850|106868850_000001|Matrimonios_8_22 jun 1912–5 oct 1925,Vol 8 - DGS(106868850)|Matrimonios_8_22 jun 1912–5 oct 1925,Vol 8 - DGS(106868850)|ES|Español|1925|Candarave, Candarave, Tacna, Perú|Matrimonios parroquiales|Vol 8|Matrimonios parroquiales-22 jun 1912—5 oct 1925|
106868851|106868851|106868851_000001|Matrimonios_9_23 nov 1925–24 dic 1938,Vol 9 - DGS(106868851)|Matrimonios_9_23 nov 1925–24 dic 1938,Vol 9 - DGS(106868851)|ES|Español|1938|Candarave, Candarave, Tacna, Perú|Matrimonios parroquiales|Vol 9|Matrimonios parroquiales-23 nov 1925—24 dic 1938|
106868852|106868852|106868852_000001|Matrimonios_10_8 feb 1939–9 dic 1945,Vol 10 - DGS(106868852)|Matrimonios_10_8 feb 1939–9 dic 1945,Vol 10 - DGS(106868852)|ES|Español|1945|Candarave, Candarave, Tacna, Perú|Matrimonios parroquiales|Vol 10|Matrimonios parroquiales-feb 1939—dic 1945|
106868853|106868853|106868853_000001|Matrimonios_13_4 may 1967–16 oct 1998,Vol 13 - DGS(106868853)|Matrimonios_13_4 may 1967–16 oct 1998,Vol 13 - DGS(106868853)|ES|Español|1998|Candarave, Candarave, Tacna, Perú|Matrimonios parroquiales|Vol 13|Matrimonios parroquiales-may 1967—oct 1998|
106868854|106868854|106868854_000001|Defunciones_12 - 2_8 dic 1940–14 may 2011,12 - 2 - DGS(106868854)|Defunciones_12 - 2_8 dic 1940–14 may 2011,12 - 2 - DGS(106868854)|ES|Español|1958|San Benedicto, Tarata, Tarata, Tacna, Perú|Defunciones parroquiales|12 - 2|Defunciones parroquiales-8 dic 1940—12 feb 1958|
106868855|106868855|106868855_000001|Defunciones_7_29 jun 1907–28 abr 1944,Vol 7 - DGS(106868855)|Defunciones_7_29 jun 1907–28 abr 1944,Vol 7 - DGS(106868855)|ES|Español|1944|Candarave, Candarave, Tacna, Perú|Defunciones parroquiales|Vol 7|Defunciones parroquiales-1907—1944|
106868856|106868856|106868856_000001|Defunciones_8_24 may 1954–8 dic 1987,Vol 8 - DGS(106868856)|Defunciones_8_24 may 1954–8 dic 1987,Vol 8 - DGS(106868856)|ES|Español|1987|Candarave, Candarave, Tacna, Perú|Defunciones parroquiales|Vol 8|Defunciones parroquiales-may 1954—dic 1987|
106868857|106868857|106868857_000001|Bautismos_15_4 nov 1903–17 nov 1909,Vol 15 - DGS(106868857)|Bautismos_15_4 nov 1903–17 nov 1909,Vol 15 - DGS(106868857)|ES|Español|1909|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 15|Bautismos-nov 1903—nov 1909|
106869796|106869796|106869796_000001|Bautismos_14_8 may 1900–25 oct 1903,Vol 14 - DGS(106869796)|Bautismos_14_8 may 1900–25 oct 1903,Vol 14 - DGS(106869796)|ES|Español|1903|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 14|Bautismos-may 1900—oct 1903|
106869797|106869797|106869797_000001|Bautismos_17_26 jul 1916–8 abr 1921,Vol 17 - DGS(106869797)|Bautismos_17_26 jul 1916–8 abr 1921,Vol 17 - DGS(106869797)|ES|Español|1921|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 17|Bautismos-jul 1916—abr 1921|
106869798|106869798|106869798_000001|Bautismos_19_27 may 1925–30 sep 1931,Vol 19 - DGS(106869798)|Bautismos_19_27 may 1925–30 sep 1931,Vol 19 - DGS(106869798)|ES|Español|1931|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 19|Bautismos-may 1925—sept 1931|
106869799|106869799|106869799_000001|Bautismos_20_14 mar 1931–18 ago 1933,Vol 20 - DGS(106869799)|Bautismos_20_14 mar 1931–18 ago 1933,Vol 20 - DGS(106869799)|ES|Español|1935|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 20|Bautismos-14 mar 1931—16 may 1935|
106869800|106869800|106869800_000001|Bautismos_21_16 may 1935–11 mar 1952,Vol 21 - DGS(106869800)|Bautismos_21_16 may 1935–11 mar 1952,Vol 21 - DGS(106869800)|ES|Español|1952|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 21|Bautismos-may 1935—mar 1952|
106869801|106869801|106869801_000001|Bautismos_22_29 abr 1937–28 sep 1939,Vol 22 - DGS(106869801)|Bautismos_22_29 abr 1937–28 sep 1939,Vol 22 - DGS(106869801)|ES|Español|1939|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 22|Bautismos-abr 1937—sept 1939|
106869802|106869802|106869802_000001|Bautismos_23_8 sep 1939–25 dic 1943,Vol 23 - DGS(106869802)|Bautismos_23_8 sep 1939–25 dic 1943,Vol 23 - DGS(106869802)|ES|Español|1943|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 23|Bautismos-1939—1943|
106869803|106869803|106869803_000001|Bautismos_24_27 dic 1943–21 nov 1944,Vol 24 - DGS(106869803)|Bautismos_24_27 dic 1943–21 nov 1944,Vol 24 - DGS(106869803)|ES|Español|1944|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 24|Bautismos-dic 1943—nov 1944|
106869804|106869804|106869804_000001|Bautismos_25_10 ene 1945–31 oct 1948,Vol 25 - DGS(106869804)|Bautismos_25_10 ene 1945–31 oct 1948,Vol 25 - DGS(106869804)|ES|Español|1948|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 25|Bautismos-ene 1945—oct 1948|
106869805|106869805|106869805_000001|Bautismos_27_3 may 1952–2 jun 1954,Vol 27 - DGS(106869805)|Bautismos_27_3 may 1952–2 jun 1954,Vol 27 - DGS(106869805)|ES|Español|1954|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 27|Bautismos-may 1952—ago 1954|
106869806|106869806|106869806_000001|Bautismos_28_4 jun 1954–12 may 1958,Vol 28 - DGS(106869806)|Bautismos_28_4 jun 1954–12 may 1958,Vol 28 - DGS(106869806)|ES|Español|1958|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 28|Bautismos-jun 1954—may 1958|
106869807|106869807|106869807_000001|Bautismos_33_24 sep 1982–1 ago 1995,Vol 33 - DGS(106869807)|Bautismos_33_24 sep 1982–1 ago 1995,Vol 33 - DGS(106869807)|ES|Español|1995|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 33|Bautismos-sept 1982—ene 1995|
106869808|106869808|106869808_000001|Bautismos_34_7 sep 1995–22 dic 2012,Vol 34 - DGS(106869808)|Bautismos_34_7 sep 1995–22 dic 2012,Vol 34 - DGS(106869808)|ES|Español|1995|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 34|Bautismos-1995|
106869809|106869809|106869809_000001|Bautismos_35_27 abr 2013–8 dic 2017,Vol 35 - DGS(106869809)|Bautismos_35_27 abr 2013–8 dic 2017,Vol 35 - DGS(106869809)|ES|Español|2017|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 35|Bautismos-abr 2013—dic 2017|
106869810|106869810|106869810_000001|Bautismos_30_21 dic 1955–1 ene 1963,Vol 30 - DGS(106869810)|Bautismos_30_21 dic 1955–1 ene 1963,Vol 30 - DGS(106869810)|ES|Español|1963|Candarave, Candarave, Tacna, Perú|Bautismos|Vol 30|Bautismos-dic 1955—dic 1963|
106869811|106869811|106869811_000001|Bautismos_3_1 oct 1967–22 feb 1970,Vol 3 - DGS(106869811)|Bautismos_3_1 oct 1967–22 feb 1970,Vol 3 - DGS(106869811)|ES|Español|1970|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 3|Bautismos-1967—1970|
106869812|106869812|106869812_000001|Bautismos_4_7 mar 1970–24 dic 1974,Vol 4 - DGS(106869812)|Bautismos_4_7 mar 1970–24 dic 1974,Vol 4 - DGS(106869812)|ES|Español|1974|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 4|Bautismos-1970—1974|
106869813|106869813|106869813_000001|Bautismos_8_28 feb 2001–12 abr 2008,Vol 8 - DGS(106869813)|Bautismos_8_28 feb 2001–12 abr 2008,Vol 8 - DGS(106869813)|ES|Español|2001|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Bautismos|Vol 8|Bautismos-2001|
106869814|106869814|106869814_000001|Confirmaciones_1- a_31 dic 1925–30 ene 1926,1- a - DGS(106869814)|Confirmaciones_1- a_31 dic 1925–30 ene 1926,1- a - DGS(106869814)|ES|Español|1926|Candarave, Candarave, Tacna, Perú|Confirmaciones|1- a|Confirmaciones-1925—1926|
106869815|106869815|106869815_000001|Confirmaciones_2_27 ago 1939–5 mar 1951,Vol 2 - DGS(106869815)|Confirmaciones_2_27 ago 1939–5 mar 1951,Vol 2 - DGS(106869815)|ES|Español|1951|Candarave, Candarave, Tacna, Perú|Confirmaciones|Vol 2|Confirmaciones-1939—1951|
106869816|106869816|106869816_000001|Matrimonios_11_18 may 1946–28 jun 1954,Vol 11 - DGS(106869816)|Matrimonios_11_18 may 1946–28 jun 1954,Vol 11 - DGS(106869816)|ES|Español|1954|Candarave, Candarave, Tacna, Perú|Matrimonios parroquiales|Vol 11|Matrimonios parroquiales-may 1946—jun 1954|
106869817|106869817|106869817_000001|Matrimonios_14_19 mar 1999–31 jul 2004,Vol 14 - DGS(106869817)|Matrimonios_14_19 mar 1999–31 jul 2004,Vol 14 - DGS(106869817)|ES|Español|2004|Candarave, Candarave, Tacna, Perú|Fianzas matrimoniales religiosas|Vol 14|Fianzas matrimoniales religiosas-mar 1999—jul 2004|
106869818|106869818|106869818_000001|Matrimonios_15_23 abr 2005–5 ago 2017,Vol 15 - DGS(106869818)|Matrimonios_15_23 abr 2005–5 ago 2017,Vol 15 - DGS(106869818)|ES|Español|2017|Candarave, Candarave, Tacna, Perú|Matrimonios parroquiales|Vol 15|Matrimonios parroquiales-abr 2005—may 2017|
106869819|106869819|106869819_000001|Matrimonios_1_17 ago 1958–6 dic 1964,Vol 1 - DGS(106869819)|Matrimonios_1_17 ago 1958–6 dic 1964,Vol 1 - DGS(106869819)|ES|Español|1974|Santa Fortunata, Toquepala, Ilabaya, Jorge Basadre, Tacna, Perú|Matrimonios parroquiales|Vol 1|Matrimonios parroquiales-1958—1974|
